,country_id,country_value,indicator_name,year,value,region,incomeLevel,lendingType,longitude,latitude
235,XL,Least developed countries: UN classification,Exports of goods and services (current US$),2023,316184299898.914,Aggregates,Aggregates,Aggregates,,
236,XL,Least developed countries: UN classification,Exports of goods and services (current US$),2022,331252964411.356,Aggregates,Aggregates,Aggregates,,
237,XL,Least developed countries: UN classification,Exports of goods and services (current US$),2021,272351778574.124,Aggregates,Aggregates,Aggregates,,
238,XL,Least developed countries: UN classification,Exports of goods and services (current US$),2020,212362005427.523,Aggregates,Aggregates,Aggregates,,
239,XL,Least developed countries: UN classification,Exports of goods and services (current US$),2019,238864139992.74,Aggregates,Aggregates,Aggregates,,
240,XL,Least developed countries: UN classification,Exports of goods and services (current US$),2018,233563680587.429,Aggregates,Aggregates,Aggregates,,
241,XL,Least developed countries: UN classification,Exports of goods and services (current US$),2017,200738115375.484,Aggregates,Aggregates,Aggregates,,
242,XL,Least developed countries: UN classification,Exports of goods and services (current US$),2016,175544201383.688,Aggregates,Aggregates,Aggregates,,
243,XO,Low & middle income,Exports of goods and services (current US$),2024,9651217652391.2,Aggregates,Aggregates,Aggregates,,
244,XO,Low & middle income,Exports of goods and services (current US$),2023,9100794811551.75,Aggregates,Aggregates,Aggregates,,
245,XO,Low & middle income,Exports of goods and services (current US$),2022,9427890913439.63,Aggregates,Aggregates,Aggregates,,
246,XO,Low & middle income,Exports of goods and services (current US$),2021,8369889629911.63,Aggregates,Aggregates,Aggregates,,
247,XO,Low & middle income,Exports of goods and services (current US$),2020,6434140914908.88,Aggregates,Aggregates,Aggregates,,
248,XO,Low & middle income,Exports of goods and services (current US$),2019,6932768988282.75,Aggregates,Aggregates,Aggregates,,
249,XO,Low & middle income,Exports of goods and services (current US$),2018,7014233322018.07,Aggregates,Aggregates,Aggregates,,
250,XO,Low & middle income,Exports of goods and services (current US$),2017,6357412596177.59,Aggregates,Aggregates,Aggregates,,
251,XO,Low & middle income,Exports of goods and services (current US$),2016,5662576573340.63,Aggregates,Aggregates,Aggregates,,
252,XM,Low income,Exports of goods and services (current US$),2024,121766381042.683,Aggregates,Aggregates,Aggregates,,
253,XM,Low income,Exports of goods and services (current US$),2023,104795137422.148,Aggregates,Aggregates,Aggregates,,
254,XM,Low income,Exports of goods and services (current US$),2022,103846186039.727,Aggregates,Aggregates,Aggregates,,
255,XM,Low income,Exports of goods and services (current US$),2021,87042348812.9662,Aggregates,Aggregates,Aggregates,,
256,XM,Low income,Exports of goods and services (current US$),2020,68533174341.5358,Aggregates,Aggregates,Aggregates,,
257,XM,Low income,Exports of goods and services (current US$),2019,72936315070.8897,Aggregates,Aggregates,Aggregates,,
258,XM,Low income,Exports of goods and services (current US$),2018,75558812968.5594,Aggregates,Aggregates,Aggregates,,
259,XM,Low income,Exports of goods and services (current US$),2017,66058053922.0341,Aggregates,Aggregates,Aggregates,,
260,XM,Low income,Exports of goods and services (current US$),2016,58455730061.786,Aggregates,Aggregates,Aggregates,,
261,XN,Lower middle income,Exports of goods and services (current US$),2024,2160205593254.35,Aggregates,Aggregates,Aggregates,,
262,XN,Lower middle income,Exports of goods and services (current US$),2023,2038732059325.51,Aggregates,Aggregates,Aggregates,,
263,XN,Lower middle income,Exports of goods and services (current US$),2022,2055367476665.61,Aggregates,Aggregates,Aggregates,,
264,XN,Lower middle income,Exports of goods and services (current US$),2021,1753110862667.46,Aggregates,Aggregates,Aggregates,,
265,XN,Lower middle income,Exports of goods and services (current US$),2020,1398536245206.93,Aggregates,Aggregates,Aggregates,,
266,XN,Lower middle income,Exports of goods and services (current US$),2019,1522305962501.13,Aggregates,Aggregates,Aggregates,,
267,XN,Lower middle income,Exports of goods and services (current US$),2018,1486800872899.34,Aggregates,Aggregates,Aggregates,,
268,XN,Lower middle income,Exports of goods and services (current US$),2017,1347999182538.7,Aggregates,Aggregates,Aggregates,,
269,XN,Lower middle income,Exports of goods and services (current US$),2016,1175547259334.34,Aggregates,Aggregates,Aggregates,,
270,ZQ,"Middle East, North Africa, Afghanistan & Pakistan",Exports of goods and services (current US$),2024,,Aggregates,Aggregates,Aggregates,,
271,ZQ,"Middle East, North Africa, Afghanistan & Pakistan",Exports of goods and services (current US$),2023,2016772128554.45,Aggregates,Aggregates,Aggregates,,
272,ZQ,"Middle East, North Africa, Afghanistan & Pakistan",Exports of goods and services (current US$),2022,2122972066666.49,Aggregates,Aggregates,Aggregates,,
273,ZQ,"Middle East, North Africa, Afghanistan & Pakistan",Exports of goods and services (current US$),2021,1560256704074.33,Aggregates,Aggregates,Aggregates,,
274,ZQ,"Middle East, North Africa, Afghanistan & Pakistan",Exports of goods and services (current US$),2020,1138744817563.71,Aggregates,Aggregates,Aggregates,,
275,ZQ,"Middle East, North Africa, Afghanistan & Pakistan",Exports of goods and services (current US$),2019,1487791726018.97,Aggregates,Aggregates,Aggregates,,
276,ZQ,"Middle East, North Africa, Afghanistan & Pakistan",Exports of goods and services (current US$),2018,1575811008610.12,Aggregates,Aggregates,Aggregates,,
277,ZQ,"Middle East, North Africa, Afghanistan & Pakistan",Exports of goods and services (current US$),2017,1345575516855.42,Aggregates,Aggregates,Aggregates,,
278,ZQ,"Middle East, North Africa, Afghanistan & Pakistan",Exports of goods and services (current US$),2016,1182670793061.91,Aggregates,Aggregates,Aggregates,,
279,XQ,"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",Exports of goods and services (current US$),2024,540537798775.534,Aggregates,Aggregates,Aggregates,,
280,XQ,"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",Exports of goods and services (current US$),2023,552025453966.35,Aggregates,Aggregates,Aggregates,,
281,XQ,"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",Exports of goods and services (current US$),2022,579152650894.312,Aggregates,Aggregates,Aggregates,,
282,XQ,"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",Exports of goods and services (current US$),2021,419748592188.17,Aggregates,Aggregates,Aggregates,,
283,XQ,"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",Exports of goods and services (current US$),2020,292221176744.505,Aggregates,Aggregates,Aggregates,,
284,XQ,"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",Exports of goods and services (current US$),2019,422148264016.077,Aggregates,Aggregates,Aggregates,,
285,XQ,"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",Exports of goods and services (current US$),2018,470825296518.249,Aggregates,Aggregates,Aggregates,,
286,XQ,"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",Exports of goods and services (current US$),2017,392393180202.406,Aggregates,Aggregates,Aggregates,,
287,XQ,"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",Exports of goods and services (current US$),2016,332521231323.293,Aggregates,Aggregates,Aggregates,,
288,T3,"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",Exports of goods and services (current US$),2024,537645585565.469,Aggregates,Aggregates,Aggregates,,
289,T3,"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",Exports of goods and services (current US$),2023,548851182560.735,Aggregates,Aggregates,Aggregates,,
290,T3,"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",Exports of goods and services (current US$),2022,575612307557.124,Aggregates,Aggregates,Aggregates,,
291,T3,"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",Exports of goods and services (current US$),2021,416606176180.065,Aggregates,Aggregates,Aggregates,,
292,T3,"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",Exports of goods and services (current US$),2020,289835405609.744,Aggregates,Aggregates,Aggregates,,
293,T3,"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",Exports of goods and services (current US$),2019,419489951650.717,Aggregates,Aggregates,Aggregates,,
294,T3,"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",Exports of goods and services (current US$),2018,468229178419.487,Aggregates,Aggregates,Aggregates,,
295,T3,"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",Exports of goods and services (current US$),2017,389857962183.845,Aggregates,Aggregates,Aggregates,,
296,T3,"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",Exports of goods and services (current US$),2016,330314670873.671,Aggregates,Aggregates,Aggregates,,
297,XP,Middle income,Exports of goods and services (current US$),2024,9536831060397.51,Aggregates,Aggregates,Aggregates,,
298,XP,Middle income,Exports of goods and services (current US$),2023,9000984850781.24,Aggregates,Aggregates,Aggregates,,
299,XP,Middle income,Exports of goods and services (current US$),2022,9328348351178.22,Aggregates,Aggregates,Aggregates,,
300,XP,Middle income,Exports of goods and services (current US$),2021,8285918091746.65,Aggregates,Aggregates,Aggregates,,
301,XP,Middle income,Exports of goods and services (current US$),2020,6368132719295.62,Aggregates,Aggregates,Aggregates,,
302,XP,Middle income,Exports of goods and services (current US$),2019,6862432160572.12,Aggregates,Aggregates,Aggregates,,
303,XP,Middle income,Exports of goods and services (current US$),2018,6941540139342.6,Aggregates,Aggregates,Aggregates,,
304,XP,Middle income,Exports of goods and services (current US$),2017,6293628172070.17,Aggregates,Aggregates,Aggregates,,
305,XP,Middle income,Exports of goods and services (current US$),2016,5606088266001.33,Aggregates,Aggregates,Aggregates,,
306,XU,North America,Exports of goods and services (current US$),2024,3926235266717.01,Aggregates,Aggregates,Aggregates,,
307,XU,North America,Exports of goods and services (current US$),2023,3781584551191.63,Aggregates,Aggregates,Aggregates,,
308,XU,North America,Exports of goods and services (current US$),2022,3764835132319.73,Aggregates,Aggregates,Aggregates,,
309,XU,North America,Exports of goods and services (current US$),2021,3189400095309.72,Aggregates,Aggregates,Aggregates,,
310,XU,North America,Exports of goods and services (current US$),2020,2642376011642.93,Aggregates,Aggregates,Aggregates,,
311,XU,North America,Exports of goods and services (current US$),2019,3107374259614.78,Aggregates,Aggregates,Aggregates,,
312,XU,North America,Exports of goods and services (current US$),2018,3099528499178.03,Aggregates,Aggregates,Aggregates,,
313,XU,North America,Exports of goods and services (current US$),2017,2910493528219.71,Aggregates,Aggregates,Aggregates,,
314,XU,North America,Exports of goods and services (current US$),2016,2720319379980.24,Aggregates,Aggregates,Aggregates,,
315,XY,Not classified,Exports of goods and services (current US$),2024,,Aggregates,Aggregates,Aggregates,,
316,XY,Not classified,Exports of goods and services (current US$),2023,,Aggregates,Aggregates,Aggregates,,
317,XY,Not classified,Exports of goods and services (current US$),2022,,Aggregates,Aggregates,Aggregates,,
318,XY,Not classified,Exports of goods and services (current US$),2021,,Aggregates,Aggregates,Aggregates,,
319,XY,Not classified,Exports of goods and services (current US$),2020,,Aggregates,Aggregates,Aggregates,,
320,XY,Not classified,Exports of goods and services (current US$),2019,,Aggregates,Aggregates,Aggregates,,
321,XY,Not classified,Exports of goods and services (current US$),2018,,Aggregates,Aggregates,Aggregates,,
322,XY,Not classified,Exports of goods and services (current US$),2017,,Aggregates,Aggregates,Aggregates,,
323,XY,Not classified,Exports of goods and services (current US$),2016,,Aggregates,Aggregates,Aggregates,,
324,OE,OECD members,Exports of goods and services (current US$),2024,19162632639351.4,Aggregates,Aggregates,Aggregates,,
325,OE,OECD members,Exports of goods and services (current US$),2023,18699519463073.4,Aggregates,Aggregates,Aggregates,,
326,OE,OECD members,Exports of goods and services (current US$),2022,18522667859336.0,Aggregates,Aggregates,Aggregates,,
327,OE,OECD members,Exports of goods and services (current US$),2021,16594802322343.9,Aggregates,Aggregates,Aggregates,,
328,OE,OECD members,Exports of goods and services (current US$),2020,13618546728203.3,Aggregates,Aggregates,Aggregates,,
329,OE,OECD members,Exports of goods and services (current US$),2019,15095850459627.9,Aggregates,Aggregates,Aggregates,,
330,OE,OECD members,Exports of goods and services (current US$),2018,15270295527975.1,Aggregates,Aggregates,Aggregates,,
331,OE,OECD members,Exports of goods and services (current US$),2017,14033183151201.4,Aggregates,Aggregates,Aggregates,,
332,OE,OECD members,Exports of goods and services (current US$),2016,12890755227531.7,Aggregates,Aggregates,Aggregates,,
333,S4,Other small states,Exports of goods and services (current US$),2024,159646259616.122,Aggregates,Aggregates,Aggregates,,
334,S4,Other small states,Exports of goods and services (current US$),2023,153248652063.833,Aggregates,Aggregates,Aggregates,,
335,S4,Other small states,Exports of goods and services (current US$),2022,152251773754.788,Aggregates,Aggregates,Aggregates,,
